Country of Registration,Event,Event Start Date,Event End Date,Name of vessel,Vessel Type,Main fishing gear,Subsidiary fishing gear 1,LOA,Tonnage GT,Power of main engine,MMSIstr
ITA,MOD,2021-07-05,2100-12-31,GIACOMO GANCITANO PRIMO,FX,OTB,NO,26.31,202.0,367.0,247142860
ITA,MOD,2020-08-25,2021-03-13,LUIGI PIO,FX,OTB,TBB,14.6,17.0,77.0,247124960
ITA,MOD,2021-03-14,2021-07-11,LUIGI PIO,FX,OTB,TBB,14.6,17.0,77.0,247124960
ITA,MOD,2021-07-12,2023-01-25,LUIGI PIO,FX,OTB,GNS,14.6,17.0,77.0,247124960
ITA,MOD,2023-01-26,2100-12-31,LUIGI PIO,FX,OTB,GNS,14.6,17.0,77.0,247124960
ITA,MOD,2025-02-11,2100-12-31,SELEUCO,FX,OTB,NO,28.1,174.0,662.4,247147290
ITA,MOD,2013-05-31,2013-09-15,MIRAGE,FX,OTB,PTM,20.15,101.0,250.0,247081690
ITA,MOD,2013-09-16,2014-10-08,MIRAGE,FX,OTB,PTM,20.15,101.0,250.0,247081690
ITA,MOD,2014-10-09,2014-11-02,MIRAGE,FX,OTB,PTM,20.15,101.0,250.0,247081690
ITA,MOD,2014-11-03,2015-11-22,MIRAGE,FX,OTB,PTM,20.15,101.0,250.0,247081690
ITA,MOD,2015-11-23,2016-10-12,MIRAGE,FX,OTB,PTM,20.15,101.0,250.0,247081690
ITA,MOD,2016-10-13,2021-11-23,MIRAGE,FX,OTB,PTM,20.15,101.0,250.0,247081690
ITA,MOD,2021-11-24,2025-02-02,MIRAGE,FX,OTB,PTM,20.15,101.0,520.0,247081690
ITA,MOD,2025-02-03,2025-02-03,MIRAGE,FX,OTB,NO,20.15,101.0,520.0,247081690
ITA,MOD,2025-02-04,2100-12-31,MIRAGE,FX,OTB,NO,20.15,101.0,520.0,247081690
ITA,MOD,2021-04-07,2100-12-31,NONNO ROBERTO,FX,OTB,GNS,13.95,17.0,189.0,247071150
ITA,MOD,2020-08-25,2100-12-31,PRIMAVERA,FX,OTB,GNS,14.45,26.0,110.0,247123910
ITA,MOD,2012-05-31,2013-03-02,MALENO,FX,OTB,LLS,26.56,124.0,478.0,247152250
ITA,MOD,2013-03-03,2013-04-05,MALENO,FX,OTB,LLS,26.56,124.0,478.0,247152250
ITA,MOD,2013-04-06,2013-04-07,MALENO,FX,OTB,LLS,26.56,124.0,478.0,247152250
ITA,MOD,2013-04-08,2015-12-31,MALENO,FX,OTB,LLS,26.56,124.0,478.0,247152250
ITA,MOD,2016-01-01,2016-12-14,MALENO,FX,OTB,LLS,26.56,124.0,478.0,247152250
ITA,MOD,2016-12-15,2020-06-03,MALENO,FX,OTB,LLS,26.56,124.0,478.0,247152250
ITA,MOD,2020-06-04,2021-03-30,MALENO,FX,OTB,LLS,26.56,124.0,478.0,247152250
ITA,MOD,2021-03-31,2022-03-17,CATERINA BONO,FX,OTB,LLS,26.56,124.0,478.0,247152250
ITA,MOD,2022-03-18,2100-12-31,CATERINA BONO,FX,OTB,NO,26.56,124.0,478.0,247152250
ITA,MOD,2019-07-12,2100-12-31,MORLE' II,FX,OTB,NO,16.96,59.0,220.0,247081680
ITA,MOD,2022-09-26,2025-07-31,LUPIN III,FX,OTB,GNS,9.35,6.0,137.0,247030910
ITA,MOD,2014-05-31,2016-04-07,ALEMAX II,FX,OTB,LLS,15.4,21.0,147.0,247153630
ITA,MOD,2016-04-08,2016-12-27,ALEMAX II,FX,OTB,LLS,15.4,21.0,147.0,247153630
ITA,MOD,2016-12-28,2022-01-19,ALEMAX II,FX,OTB,LLS,15.4,21.0,147.0,247153630
ITA,MOD,2022-01-20,2022-01-31,ALEMAX II,FX,OTB,LLS,15.4,21.0,147.0,247153630
ITA,MOD,2022-02-01,2100-12-31,ALEMAX II,FX,OTB,LLS,15.4,21.0,147.0,247153630
ITA,MOD,2023-08-30,2100-12-31,EMANUELE,FX,OTB,PS,15.03,33.0,95.6,247148670
ITA,MOD,2021-07-09,2023-07-10,ARCOBALENO,FX,OTB,LLS,23.9,111.0,485.0,247096440
ITA,MOD,2023-07-11,2100-12-31,ARCOBALENO,FX,OTB,GNS,23.9,111.0,485.0,247096440
ITA,MOD,2021-03-26,2100-12-31,No Name,FX,OTB,PS,12.95,19.0,110.0,247142670
ITA,MOD,2025-01-09,2100-12-31,ARISTEUS,FX,OTB,NO,27.72,159.0,478.0,247147390
ITA,MOD,2024-03-20,2025-01-02,CICLAMINO,FX,OTB,NO,30.18,197.0,400.38,247042200
ITA,MOD,2025-01-03,2100-12-31,CICLAMINO,FX,OTB,NO,30.18,197.0,400.38,247042200
ITA,MOD,2020-08-25,2100-12-31,DIAMANTE,FX,OTB,LLS,27.72,158.0,465.0,247142940
ITA,MOD,2012-05-31,2012-08-29,DOMENICO AIELLO,FX,OTB,NO,25.64,185.0,480.0,247144230
ITA,MOD,2012-08-30,2015-12-31,DOMENICO AIELLO,FX,OTB,NO,25.64,185.0,480.0,247144230
ITA,MOD,2016-01-01,2021-06-20,DOMENICO AIELLO,FX,OTB,NO,25.64,185.0,480.0,247144230
ITA,MOD,2021-06-21,2021-06-21,TISTA,FX,OTB,NO,25.64,185.0,480.0,247144230
ITA,MOD,2021-06-22,2021-10-27,TISTA,FX,OTB,NO,25.64,185.0,480.0,247144230
ITA,MOD,2021-10-28,2100-12-31,TISTA,FX,OTB,NO,25.64,185.0,480.0,247144230
ITA,MOD,2020-11-27,2022-05-19,NADIA,FX,OTB,PTM,17.8,39.0,324.0,247053940
ITA,MOD,2022-05-20,2100-12-31,NADIA,FX,OTB,PTM,17.8,39.0,324.0,247053940
ITA,MOD,2020-08-25,2100-12-31,ARIETE,FX,OTB,LLS,32.2,230.0,309.0,247046300
ITA,MOD,2021-03-30,2100-12-31,MONIA,FX,OTB,LLS,16.12,30.0,161.7,247050950
ITA,MOD,2020-08-25,2100-12-31,GUERRIERO,FX,OTB,NO,13.86,18.0,161.7,247041590
ITA,MOD,2016-10-17,2100-12-31,MADDALENA MADRE,FX,OTB,NO,21.78,57.0,176.5,247103510
ITA,MOD,2013-05-31,2013-06-26,FASIAN I,FX,OTB,GNS,19.37,43.0,215.4,247150940
ITA,MOD,2013-06-27,2016-09-02,FASIAN I,FX,OTB,GNS,19.37,43.0,215.4,247150940
ITA,MOD,2016-09-03,2018-10-15,FASIAN I,FX,OTB,GNS,19.37,43.0,215.4,247150940
ITA,MOD,2018-10-16,2023-02-06,FASIAN I,FX,OTB,GNS,19.37,43.0,215.4,247150940
ITA,MOD,2023-02-07,2100-12-31,FASIAN I,FX,OTB,GNS,19.37,43.0,215.4,247150940
ITA,MOD,2020-11-27,2025-01-21,ARGENTINO,FX,OTB,PTM,17.8,28.0,294.0,247054120
ITA,MOD,2025-01-22,2025-01-28,ARGENTINO,FX,OTB,PTM,17.8,28.0,294.0,247054120
ITA,MOD,2025-01-29,2100-12-31,ARGENTINO,FX,OTB,PTM,17.8,28.0,294.0,247054120
ITA,MOD,2020-11-27,2023-09-06,FRECCIA NERA,FX,OTB,PTM,17.8,28.0,294.0,247054110
ITA,MOD,2023-09-07,2100-12-31,FRECCIA NERA,FX,OTB,PTM,17.8,28.0,294.0,247054110
ITA,MOD,2012-05-31,2013-02-03,TORNADO,FX,OTB,NO,24.62,126.0,478.0,247080480
ITA,MOD,2013-02-04,2013-11-19,TORNADO,FX,OTB,NO,24.62,126.0,478.0,247080480
ITA,MOD,2013-11-20,2014-02-04,TORNADO,FX,OTB,NO,24.62,126.0,478.0,247080480
ITA,MOD,2014-02-05,2014-05-06,TORNADO,FX,OTB,NO,24.62,126.0,478.0,247080480
ITA,MOD,2014-05-07,2015-07-22,TORNADO,FX,OTB,NO,24.62,126.0,478.0,247080480
ITA,MOD,2015-07-23,2015-12-31,TORNADO,FX,OTB,PTM,24.62,126.0,478.0,247080480
ITA,MOD,2016-01-01,2100-12-31,TORNADO,FX,OTB,PTM,24.62,126.0,478.0,247080480
ITA,MOD,2021-04-07,2100-12-31,ELIA,FX,OTB,PTM,12.85,16.0,146.1,247070940
ITA,MOD,2022-11-11,2100-12-31,GIUSEPPINA MADRE,FX,OTB,NO,23.39,90.0,313.3,247100570
ITA,MOD,2016-10-23,2100-12-31,MARIA MADRE,FX,OTB,NO,20.2,41.0,294.0,247081230
ITA,MOD,2023-08-16,2100-12-31,DIAMANTE,FX,OTB,PS,18.9,40.0,205.9,247130240
ITA,MOD,2016-09-21,2100-12-31,MARCANTONIO II,FX,OTB,LLS,19.96,91.0,513.0,247062140
ITA,MOD,2024-04-04,2025-05-08,SALVATORE RUSSO,FX,OTB,LLS,21.21,96.0,175.0,247150050
ITA,MOD,2025-05-09,2100-12-31,SALVATORE RUSSO,FX,OTB,LLS,21.21,96.0,175.0,247150050
ITA,MOD,2012-05-31,2013-01-11,AIRONE,FX,OTB,NO,30.18,197.0,400.38,247058200
ITA,MOD,2013-01-12,2015-12-31,AIRONE,FX,OTB,NO,30.18,197.0,400.38,247058200
ITA,MOD,2016-01-01,2016-02-29,AIRONE,FX,OTB,NO,30.18,197.0,400.38,247058200
ITA,MOD,2016-03-01,2018-02-01,MATTEO MAZARINO,FX,OTB,NO,30.18,197.0,400.38,247058200
ITA,MOD,2018-02-02,2018-06-13,MATTEO MAZARINO,FX,OTB,NO,30.18,197.0,400.38,247058200
ITA,MOD,2018-06-14,2024-05-20,SOCRATE,FX,OTB,NO,30.18,197.0,400.38,247058200
ITA,MOD,2024-05-21,2024-06-11,SOCRATE,FX,OTB,NO,30.18,197.0,400.38,247058200
ITA,MOD,2024-06-12,2100-12-31,SOCRATE,FX,OTB,NO,30.18,197.0,400.38,247058200
ITA,MOD,2020-08-25,2021-04-13,EURO,FX,OTB,NO,14.6,24.0,116.9,247127730
ITA,MOD,2021-04-14,2022-02-20,EURO,FX,OTB,NO,14.6,24.0,116.9,247127730
ITA,MOD,2022-02-21,2022-05-30,EURO,FX,OTB,SB,14.6,24.0,116.9,247127730
ITA,MOD,2022-05-31,2022-10-23,EURO,FX,OTB,NO,14.6,24.0,116.9,247127730
ITA,MOD,2022-10-24,2022-10-25,EURO,FX,OTB,SB,14.6,24.0,116.9,247127730
ITA,MOD,2022-10-26,2023-10-23,EURO,FX,OTB,NO,14.6,24.0,116.9,247127730
ITA,MOD,2023-10-24,2023-10-26,EURO,FX,OTB,SB,14.6,24.0,116.9,247127730
ITA,MOD,2023-10-27,2100-12-31,EURO,FX,OTB,NO,14.6,24.0,116.9,247127730
ITA,MOD,2016-01-14,2100-12-31,FABIO,FX,OTB,LLS,27.5,138.0,465.0,247151160
ITA,MOD,2023-10-26,2100-12-31,MARCO,FX,OTB,LLS,27.5,138.0,465.0,247151310
ITA,MOD,2016-11-02,2100-12-31,MANUCCIO II,FX,OTB,LLS,27.5,138.0,465.0,247151150
ITA,MOD,2020-11-27,2022-06-20,SEBASTIANO,FX,OTB,GNS,17.52,53.0,161.7,247120620
ITA,MOD,2022-06-21,2024-06-20,SEBASTIANO,FX,OTB,GNS,17.52,53.0,161.7,247120620
ITA,MOD,2024-06-21,2024-06-26,SEBASTIANO,FX,OTB,GNS,17.52,53.0,161.7,247120620
ITA,MOD,2024-06-27,2024-09-04,MARIANO LEPRETTI,FX,OTB,GNS,17.52,53.0,161.7,247120620
ITA,MOD,2024-09-05,2100-12-31,MARIANO LEPRETTI,FX,OTB,GNS,17.52,53.0,161.7,247120620
ITA,MOD,2012-05-31,2013-01-29,ANTONINO SIRRATO,FX,OTB,NO,29.26,184.0,515.2,247147230
ITA,MOD,2013-01-30,2020-08-24,ANTONINO SIRRATO,FX,OTB,NO,29.26,184.0,515.2,247147230
ITA,MOD,2020-08-25,2022-11-24,ANTONINO SIRRATO,FX,OTB,NO,29.26,184.0,515.2,247147230
ITA,MOD,2022-11-25,2023-06-28,ANTONINO SIRRATO,FX,OTB,NO,29.26,184.0,515.2,247147230
ITA,MOD,2023-06-29,2024-06-01,ANTONINO SIRRATO,FX,OTB,NO,29.26,184.0,515.2,247147230
ITA,MOD,2024-06-02,2100-12-31,GIUSEPPE INGARGIOLA,FX,OTB,NO,29.26,184.0,515.2,247147230
ITA,MOD,2012-05-31,2015-12-31,TWENTY,FX,OTB,NO,43.85,665.0,1140.0,247059800
ITA,MOD,2016-01-01,2016-10-02,TWENTY,FX,OTB,NO,43.85,665.0,1140.0,247059800
ITA,MOD,2016-10-03,2021-02-02,TWENTY,FX,OTB,NO,43.85,665.0,1140.0,247059800
ITA,MOD,2014-05-31,2015-03-09,N.VA RENATA,FX,OTB,NO,16.6,29.0,176.64,247050990
ITA,MOD,2015-03-10,2015-09-06,N.VA RENATA,FX,OTB,NO,16.6,29.0,176.64,247050990
ITA,MOD,2015-09-07,2021-03-08,N.VA RENATA,FX,OTB,NO,16.6,29.0,176.64,247050990
ITA,MOD,2021-03-09,2100-12-31,N.VA RENATA,FX,OTB,NO,16.6,29.0,176.64,247050990
ITA,MOD,2020-08-25,2021-04-06,NUOVO IMMACOLATA,FX,OTB,GNS,14.5,23.0,100.0,247122440
ITA,MOD,2021-04-07,2100-12-31,NUOVO IMMACOLATA,FX,OTB,GNS,14.5,23.0,100.0,247122440
ITA,MOD,2020-08-25,2100-12-31,SAN CIRO,FX,OTB,LLS,12.43,12.0,162.0,247090920
ITA,MOD,2014-05-31,2014-06-05,NETTUNO II,FX,OTB,LLS,16.12,33.0,131.0,247076010
ITA,MOD,2014-06-06,2014-07-06,NETTUNO II,FX,OTB,LLS,16.12,33.0,131.0,247076010
ITA,MOD,2014-07-07,2014-09-22,NETTUNO II,FX,OTB,LLS,16.12,33.0,131.0,247076010
ITA,MOD,2014-09-23,2017-01-22,NETTUNO II,FX,OTB,LLS,16.12,33.0,131.0,247076010
ITA,MOD,2017-01-23,2100-12-31,NETTUNO II,FX,OTB,LLS,16.12,33.0,131.0,247076010
ITA,MOD,2021-11-16,2100-12-31,MARGO',FX,OTB,PS,13.22,8.0,162.0,247153470
ITA,MOD,2023-01-15,2100-12-31,ODISSEA,FX,OTB,LLS,14.75,29.0,109.5,247131130
ITA,MOD,2012-05-31,2013-04-30,ONDA,FX,OTB,PS,23.92,131.0,478.0,247100740
ITA,MOD,2013-05-01,2014-01-06,ONDA,FX,OTB,PS,23.92,131.0,478.0,247100740
ITA,MOD,2014-01-07,2014-02-19,ONDA,FX,OTB,PS,23.92,131.0,478.0,247100740
ITA,MOD,2014-02-20,2015-12-31,ONDA,FX,OTB,PS,23.92,131.0,478.0,247100740
ITA,MOD,2016-01-01,2018-09-04,ONDA,FX,OTB,PS,23.92,131.0,478.0,247100740
ITA,MOD,2018-09-05,2021-03-28,ONDA,FX,OTB,PS,23.92,131.0,478.0,247100740
ITA,MOD,2021-03-29,2021-05-10,ONDA,FX,OTB,PS,38.0,197.0,478.0,247100740
ITA,MOD,2021-05-11,2100-12-31,ONDA,FX,OTB,PS,39.1,197.0,478.0,247100740
ITA,MOD,2020-08-25,2021-04-11,No Name,FX,OTB,NO,13.56,7.0,104.4,247280430
ITA,MOD,2021-04-12,2022-02-02,No Name,FX,OTB,NO,13.56,7.0,104.4,247280430
ITA,MOD,2022-02-03,2100-12-31,No Name,FX,OTB,NO,13.56,7.0,104.4,247280430
ITA,MOD,2016-10-22,2023-02-15,EOLO,FX,OTB,PS,20.3,76.0,220.8,247121820
ITA,MOD,2023-02-16,2025-03-11,EOLO,FX,OTB,PS,20.3,76.0,220.8,247121820
ITA,MOD,2025-03-12,2100-12-31,EOLO,FX,OTB,PS,20.3,76.0,220.8,247121820
ITA,MOD,2020-08-25,2021-07-26,S. ANDREA,FX,OTB,GNS,12.22,15.0,95.5,247126770
ITA,MOD,2021-07-27,2100-12-31,S. ANDREA,FX,OTB,GNS,12.22,15.0,95.5,247126770
ITA,MOD,2016-11-17,2100-12-31,NUOVA CARMELA MADRE,FX,OTB,NO,21.5,57.0,353.0,247121810
ITA,MOD,2020-08-25,2100-12-31,ALVI,FX,OTB,GNS,12.71,13.0,119.8,247064570
ITA,MOD,2013-05-31,2017-01-18,KELLO,FX,OTB,PTM,22.05,94.0,250.0,247081730
ITA,MOD,2017-01-19,2018-05-06,KELLO,FX,OTB,PTM,22.05,94.0,250.0,247081730
ITA,MOD,2018-05-07,2018-05-31,KELLO,FX,OTB,PTM,22.05,94.0,250.0,247081730
ITA,MOD,2018-06-01,2018-06-14,ORCA,FX,OTB,PTM,22.05,94.0,250.0,247081730
ITA,MOD,2018-06-15,2018-09-09,ORCA,FX,OTB,NO,22.05,94.0,250.0,247081730
ITA,MOD,2018-09-10,2020-11-30,ORCA,FX,OTB,NO,22.05,94.0,478.0,247081730
ITA,MOD,2020-12-01,2100-12-31,ORCA,FX,OTB,NO,22.05,94.0,478.0,247081730
ITA,MOD,2021-10-12,2100-12-31,GIULIO GENNARO,FX,OTB,PTM,19.96,91.0,637.0,247110880
ITA,MOD,2022-01-05,2100-12-31,SILVERIO PADRE,FX,OTB,GNS,19.47,47.0,190.0,247092370
ITA,MOD,2013-05-31,2016-03-06,SALVATORE C.,FX,OTB,LLS,22.5,158.0,600.58,247151670
ITA,MOD,2016-03-07,2017-01-02,SALVATORE C.,FX,OTB,LLS,22.5,158.0,600.58,247151670
ITA,MOD,2017-01-03,2019-07-17,SALVATORE C.,FX,OTB,LLS,22.5,158.0,600.58,247151670
ITA,MOD,2019-07-18,2020-08-24,ALESSANDRO,FX,OTB,LLS,22.5,158.0,600.58,247151670
ITA,MOD,2020-08-25,2100-12-31,ALESSANDRO,FX,OTB,LLS,22.5,158.0,600.58,247151670
ITA,MOD,2020-08-25,2100-12-31,FEDERICA II,FX,OTB,LLS,10.27,4.0,58.8,247065310
ITA,MOD,2017-01-01,2100-12-31,SIRIO,FX,OTB,GNS,15.08,29.0,107.0,247123740
ITA,MOD,2013-05-31,2100-12-31,AGOSTINO IMPERATO,FX,OTB,NO,21.0,90.0,367.65,247092790
ITA,MOD,2018-07-03,2100-12-31,ORIZZONTE,FX,OTB,NO,19.23,82.0,234.0,247081740
ITA,MOD,2013-05-31,2013-11-26,BISMARK,FX,OTB,NO,22.0,92.0,211.0,247092770
ITA,MOD,2013-11-27,2015-07-15,BISMARK,FX,OTB,NO,22.0,92.0,211.0,247092770
ITA,MOD,2015-07-16,2015-09-08,BISMARK,FX,OTB,NO,22.0,92.0,211.0,247092770
ITA,MOD,2015-09-09,2016-10-11,BISMARK,FX,OTB,NO,22.0,92.0,211.0,247092770
ITA,MOD,2016-10-12,2021-11-15,BISMARK,FX,OTB,NO,22.0,92.0,211.0,247092770
ITA,MOD,2021-11-16,2100-12-31,BISMARCK,FX,OTB,NO,22.0,92.0,211.0,247092770
ITA,MOD,2020-08-25,2020-11-04,SANTAMARIA GIUSEPPINA,FX,OTB,GNS,14.75,29.0,95.0,247121760
ITA,MOD,2020-11-05,2020-11-28,SANTAMARIA GIUSEPPINA,FX,OTB,GNS,14.75,29.0,95.0,247121760
ITA,MOD,2020-11-29,2021-05-30,SANTAMARIA GIUSEPPINA,FX,OTB,GNS,14.75,29.0,95.0,247121760
ITA,MOD,2021-05-31,2024-09-18,SANTAMARIA GIUSEPPINA,FX,OTB,GNS,14.75,29.0,200.0,247121760
ITA,MOD,2024-09-19,2100-12-31,SANTAMARIA GIUSEPPINA,FX,OTB,GNS,14.75,29.0,200.0,247121760
ITA,MOD,2021-08-12,2022-02-19,SAN MASSIMO,FX,OTB,GNS,14.65,14.0,109.5,247300230
ITA,MOD,2022-02-20,2100-12-31,SAN MASSIMO,FX,OTB,GNS,14.9,14.0,109.5,247300230
ITA,MOD,2020-11-27,2021-12-28,DENISE I,FX,OTB,PTM,17.45,22.0,233.5,247070590
ITA,MOD,2021-12-29,2100-12-31,DENISE I,FX,OTB,PTM,17.45,22.0,233.5,247070590
ITA,MOD,2014-05-31,2100-12-31,SIRIO,FX,OTB,GNS,16.98,38.0,161.7,247051450
ITA,MOD,2020-11-27,2100-12-31,FLIPPER I,FX,OTB,PTM,17.8,31.0,128.7,247050110
ITA,MOD,2020-03-11,2023-03-29,GIULIANA,FX,OTB,NO,22.82,129.0,478.0,247071040
ITA,MOD,2023-03-30,2100-12-31,GIULIANA,FX,OTB,NO,22.82,129.0,478.0,247071040
ITA,MOD,2016-01-01,2100-12-31,MARIA TERESA,FX,OTB,NO,27.97,164.0,588.0,247101490
ITA,MOD,2012-05-31,2012-07-12,RUGGERO,FX,OTB,NO,29.3,168.0,441.6,247151940
ITA,MOD,2012-07-13,2013-01-30,RUGGERO,FX,OTB,NO,29.3,168.0,465.0,247151940
ITA,MOD,2013-01-31,2013-02-14,RUGGERO,FX,OTB,NO,29.3,168.0,465.0,247151940
ITA,MOD,2013-02-15,2013-03-20,RUGGERO,FX,OTB,NO,29.3,168.0,465.0,247151940
ITA,MOD,2013-03-21,2015-12-31,RUGGERO,FX,OTB,NO,29.3,168.0,465.0,247151940
ITA,MOD,2016-01-01,2018-02-23,RUGGERO,FX,OTB,NO,29.3,168.0,465.0,247151940
ITA,MOD,2018-02-24,2100-12-31,RUGGERO,FX,OTB,NO,29.3,168.0,465.0,247151940
ITA,MOD,2020-08-25,2100-12-31,ROSA DEI VENTI,FX,OTB,GNS,13.3,15.0,58.8,247128270
ITA,MOD,2020-08-25,2021-03-03,ZINGARO,FX,OTB,GNS,11.02,6.0,89.71,247088070
ITA,MOD,2021-03-04,2021-04-26,ZINGARO,FX,OTB,GNS,11.02,6.0,89.71,247088070
ITA,MOD,2021-04-27,2100-12-31,ZINGARO,FX,OTB,GNS,11.02,6.0,89.71,247088070
ITA,MOD,2012-05-31,2012-06-15,NUOVO SPLENDORE II,FX,OTB,LLS,28.86,172.0,463.68,247150210
ITA,MOD,2012-06-16,2013-01-27,NUOVO SPLENDORE II,FX,OTB,LLS,28.86,172.0,463.68,247150210
ITA,MOD,2013-01-28,2016-01-12,NUOVO SPLENDORE II,FX,OTB,LLS,28.86,172.0,463.68,247150210
ITA,MOD,2016-01-13,2017-11-12,NUOVO SPLENDORE II,FX,OTB,LLS,28.86,172.0,463.68,247150210
ITA,MOD,2017-11-13,2100-12-31,NUOVO SPLENDORE II,FX,OTB,LLS,28.86,172.0,463.68,247150210
ITA,MOD,2014-12-01,2100-12-31,INTREPIDO,FX,OTB,LLS,29.35,149.0,588.0,247156780
ITA,MOD,2020-08-25,2021-04-17,GIUSY,FX,OTB,NO,14.72,27.0,103.3,247125780
ITA,MOD,2021-04-18,2021-12-29,GIUSY,FX,OTB,NO,14.72,27.0,103.3,247125780
ITA,MOD,2021-12-30,2023-02-02,GIUSY,FX,OTB,NO,14.72,27.0,103.3,247125780
ITA,MOD,2023-02-03,2100-12-31,GIUSY,FX,OTB,NO,14.72,27.0,103.3,247125780
ITA,MOD,2020-11-27,2021-12-28,TORNADO II,FX,OTB,PTM,17.17,26.0,233.5,247070610
ITA,MOD,2021-12-29,2100-12-31,TORNADO II,FX,OTB,PTM,17.17,26.0,233.5,247070610
ITA,MOD,2020-11-27,2100-12-31,SHARON C.,FX,OTB,NO,23.09,149.0,441.0,247100320
ITA,MOD,2020-11-27,2100-12-31,ELENA I,FX,OTB,LLS,17.8,28.0,235.0,247054450
ITA,DES,2021-01-05,2021-01-05,NUOVA ISIDE,FX,OTB,LLS,14.49,11.0,90.0,247148650
ITA,MOD,2016-07-04,2100-12-31,GENEVIEVE PRIMA,FX,OTB,PS,40.5,330.0,706.0,247100410
ITA,MOD,2012-05-31,2012-10-25,MEDINEA,FX,OTB,NO,27.72,158.0,250.2,247142580
ITA,MOD,2012-10-26,2013-01-18,MEDINEA,FX,OTB,NO,27.72,158.0,478.0,247142580
ITA,MOD,2013-01-19,2020-08-24,MEDINEA,FX,OTB,NO,27.72,158.0,478.0,247142580
ITA,MOD,2020-08-25,2021-12-13,MEDINEA,FX,OTB,NO,27.72,158.0,478.0,247142580
ITA,MOD,2021-12-14,2100-12-31,MEDINEA,FX,OTB,NO,27.72,158.0,478.0,247142580
ITA,MOD,2023-08-25,2100-12-31,NUOVA VALDISOLE,FX,OTB,GNS,14.28,30.0,125.0,247125180
ITA,MOD,2016-11-14,2100-12-31,SISINNIO PADRE,FX,OTB,NO,22.5,158.0,600.58,247152130
ITA,MOD,2021-01-18,2100-12-31,ALEMAX GT,FX,OTB,LLS,22.5,158.0,600.58,247152140
ITA,MOD,2020-11-27,2025-04-28,GABRIELLA E CHIARA,FX,OTB,NO,17.39,37.0,104.5,247120910
ITA,MOD,2025-04-29,2100-12-31,GABRIELLA E CHIARA,FX,OTB,NO,17.39,37.0,220.0,247120910
ITA,MOD,2020-09-15,2023-10-17,MADONNA DEL CARMINE I,FX,OTB,PS,21.51,43.0,219.8,247119740
ITA,MOD,2023-10-18,2100-12-31,MADONNA DEL CARMINE I,FX,OTB,LLS,21.51,43.0,219.8,247119740
ITA,MOD,2025-02-24,2100-12-31,S.GIOVANNI II,FX,OTB,PTM,17.96,36.0,198.5,247250760
ITA,MOD,2014-01-13,2100-12-31,CRISTIANA,FX,OTB,NO,20.54,95.0,441.18,247080650
ITA,MOD,2022-04-28,2100-12-31,NUOVO SAN PIETRO,FX,OTB,NO,21.8,73.0,313.3,247143690
ITA,MOD,2012-05-31,2014-09-14,SARINA III,FX,OTB,PTM,24.81,88.0,250.0,247070990
ITA,MOD,2014-09-15,2014-11-04,SARINA III,FX,OTB,PTM,24.81,88.0,250.0,247070990
ITA,MOD,2014-11-05,2016-09-21,SARINA III,FX,OTB,PTM,24.81,88.0,0.0,247070990
ITA,MOD,2016-09-22,2016-10-23,SARINA III,FX,OTB,PTM,24.81,88.0,0.0,247070990
ITA,MOD,2016-10-24,2020-01-28,SARINA III,FX,OTB,PTM,24.81,88.0,0.0,247070990
ITA,MOD,2020-01-29,2024-06-25,SARINA III,FX,OTB,PTM,24.81,88.0,478.0,247070990
ITA,MOD,2024-06-26,2100-12-31,SARINA III,FX,OTB,PTM,24.81,88.0,478.0,247070990
ITA,MOD,2020-11-27,2100-12-31,VALENTINA,FX,OTB,NO,17.8,52.0,144.0,247086280
ITA,MOD,2022-11-25,2100-12-31,GEMINI DUE,FX,OTB,NO,29.98,162.0,467.0,247150290
ITA,MOD,2012-05-31,2012-10-25,NAUCRATES,FX,OTB,NO,27.72,165.0,250.0,247147010
ITA,MOD,2012-10-26,2013-03-02,NAUCRATES,FX,OTB,NO,27.72,165.0,478.0,247147010
ITA,MOD,2013-03-03,2015-12-31,NAUCRATES,FX,OTB,NO,27.72,165.0,478.0,247147010
ITA,MOD,2016-01-01,2100-12-31,NAUCRATES,FX,OTB,NO,27.72,165.0,478.0,247147010
ITA,MOD,2013-05-31,2014-06-23,CARMELA MADRE,FX,OTB,GNS,19.93,91.0,375.0,247131440
ITA,MOD,2014-06-24,2014-07-09,CARMELA MADRE,FX,OTB,GNS,19.93,91.0,375.0,247131440
ITA,MOD,2014-07-10,2014-10-22,CARMELA MADRE,FX,OTB,GNS,19.93,91.0,375.0,247131440
ITA,MOD,2014-10-23,2014-11-09,CARMELA MADRE,FX,OTB,GNS,19.93,91.0,375.0,247131440
ITA,MOD,2014-11-10,2016-04-07,CARMELA MADRE,FX,OTB,GNS,19.93,91.0,375.0,247131440
ITA,MOD,2016-04-08,2016-09-11,CARMELA MADRE,FX,OTB,GNS,19.93,91.0,375.0,247131440
ITA,MOD,2016-09-12,2100-12-31,CARMELA MADRE,FX,OTB,GNS,19.93,91.0,375.0,247131440
ITA,MOD,2013-05-31,2024-04-03,NONNO CIRO,FX,OTB,NO,21.36,112.0,220.6,247092850
ITA,MOD,2024-04-04,2025-05-13,NONNO CIRO,FX,OTB,NO,21.36,112.0,320.0,247092850
ITA,MOD,2025-05-14,2100-12-31,NONNO CIRO,FX,OTB,PTM,21.36,112.0,320.0,247092850
